path,name,dataset,language,feature_extractor,classifier,repeat,WSS@95%,RRF@10%,ATD
D:\Thesis\output\DE_EN\multilingual_post\logistic,Kwok_2020_DE_EN_1.h5,Kwok_2020,DE_EN,multilingual_post,logistic,1,60.13877919,60.50420168,11.52860499
D:\Thesis\output\DE_EN\multilingual_post\logistic,Kwok_2020_DE_EN_10.h5,Kwok_2020,DE_EN,multilingual_post,logistic,2,57.55709303,57.98319328,11.5733506
D:\Thesis\output\DE_EN\multilingual_post\logistic,Kwok_2020_DE_EN_11.h5,Kwok_2020,DE_EN,multilingual_post,logistic,3,56.50828302,57.98319328,11.78521429
D:\Thesis\output\DE_EN\multilingual_post\logistic,Kwok_2020_DE_EN_12.h5,Kwok_2020,DE_EN,multilingual_post,logistic,4,60.94555612,63.02521008,11.33369039
D:\Thesis\output\DE_EN\multilingual_post\logistic,Kwok_2020_DE_EN_13.h5,Kwok_2020,DE_EN,multilingual_post,logistic,5,58.76725842,61.34453782,11.18080956
D:\Thesis\output\DE_EN\multilingual_post\logistic,Kwok_2020_DE_EN_14.h5,Kwok_2020,DE_EN,multilingual_post,logistic,6,60.70352304,63.86554622,10.89403087
D:\Thesis\output\DE_EN\multilingual_post\logistic,Kwok_2020_DE_EN_15.h5,Kwok_2020,DE_EN,multilingual_post,logistic,7,62.07504381,62.18487395,11.31775824
D:\Thesis\output\DE_EN\multilingual_post\logistic,Kwok_2020_DE_EN_2.h5,Kwok_2020,DE_EN,multilingual_post,logistic,8,62.35741574,62.18487395,11.34148698
D:\Thesis\output\DE_EN\multilingual_post\logistic,Kwok_2020_DE_EN_3.h5,Kwok_2020,DE_EN,multilingual_post,logistic,9,56.58896072,63.86554622,11.1950468
D:\Thesis\output\DE_EN\multilingual_post\logistic,Kwok_2020_DE_EN_4.h5,Kwok_2020,DE_EN,multilingual_post,logistic,10,59.41267996,61.34453782,11.4458934
D:\Thesis\output\DE_EN\multilingual_post\logistic,Kwok_2020_DE_EN_5.h5,Kwok_2020,DE_EN,multilingual_post,logistic,11,57.96048149,63.02521008,11.17775872
D:\Thesis\output\DE_EN\multilingual_post\logistic,Kwok_2020_DE_EN_6.h5,Kwok_2020,DE_EN,multilingual_post,logistic,12,63.72893651,62.18487395,11.14725035
D:\Thesis\output\DE_EN\multilingual_post\logistic,Kwok_2020_DE_EN_7.h5,Kwok_2020,DE_EN,multilingual_post,logistic,13,64.05164728,59.66386555,11.40758845
D:\Thesis\output\DE_EN\multilingual_post\logistic,Kwok_2020_DE_EN_8.h5,Kwok_2020,DE_EN,multilingual_post,logistic,14,62.63978766,58.82352941,11.22386026
D:\Thesis\output\DE_EN\multilingual_post\logistic,Kwok_2020_DE_EN_9.h5,Kwok_2020,DE_EN,multilingual_post,logistic,15,59.04963034,61.34453782,11.45843573
D:\Thesis\output\DE_EN\multilingual_post\logistic,Nagtegaal_2019_DE_EN_1.h5,Nagtegaal_2019,DE_EN,multilingual_post,logistic,1,68.07882995,60,10.44992563
D:\Thesis\output\DE_EN\multilingual_post\logistic,Nagtegaal_2019_DE_EN_10.h5,Nagtegaal_2019,DE_EN,multilingual_post,logistic,2,68.57461577,58,11.24863659
D:\Thesis\output\DE_EN\multilingual_post\logistic,Nagtegaal_2019_DE_EN_11.h5,Nagtegaal_2019,DE_EN,multilingual_post,logistic,3,67.13683689,32,13.77069906
D:\Thesis\output\DE_EN\multilingual_post\logistic,Nagtegaal_2019_DE_EN_12.h5,Nagtegaal_2019,DE_EN,multilingual_post,logistic,4,65.55032226,57,10.91348537
D:\Thesis\output\DE_EN\multilingual_post\logistic,Nagtegaal_2019_DE_EN_13.h5,Nagtegaal_2019,DE_EN,multilingual_post,logistic,5,67.13683689,56,11.54858701
D:\Thesis\output\DE_EN\multilingual_post\logistic,Nagtegaal_2019_DE_EN_14.h5,Nagtegaal_2019,DE_EN,multilingual_post,logistic,6,64.21170055,60,10.93629152
D:\Thesis\output\DE_EN\multilingual_post\logistic,Nagtegaal_2019_DE_EN_15.h5,Nagtegaal_2019,DE_EN,multilingual_post,logistic,7,66.39315816,60,11.04139812
D:\Thesis\output\DE_EN\multilingual_post\logistic,Nagtegaal_2019_DE_EN_2.h5,Nagtegaal_2019,DE_EN,multilingual_post,logistic,8,68.4754586,58,11.26053545
D:\Thesis\output\DE_EN\multilingual_post\logistic,Nagtegaal_2019_DE_EN_3.h5,Nagtegaal_2019,DE_EN,multilingual_post,logistic,9,65.35200793,58,11.15245414
D:\Thesis\output\DE_EN\multilingual_post\logistic,Nagtegaal_2019_DE_EN_4.h5,Nagtegaal_2019,DE_EN,multilingual_post,logistic,10,66.14526525,58,10.73946455
D:\Thesis\output\DE_EN\multilingual_post\logistic,Nagtegaal_2019_DE_EN_5.h5,Nagtegaal_2019,DE_EN,multilingual_post,logistic,11,65.9965295,55,10.98041646
D:\Thesis\output\DE_EN\multilingual_post\logistic,Nagtegaal_2019_DE_EN_6.h5,Nagtegaal_2019,DE_EN,multilingual_post,logistic,12,66.14526525,56,10.99132375
D:\Thesis\output\DE_EN\multilingual_post\logistic,Nagtegaal_2019_DE_EN_7.h5,Nagtegaal_2019,DE_EN,multilingual_post,logistic,13,65.35200793,61,11.16881507
D:\Thesis\output\DE_EN\multilingual_post\logistic,Nagtegaal_2019_DE_EN_8.h5,Nagtegaal_2019,DE_EN,multilingual_post,logistic,14,65.94695092,59,10.4162122
D:\Thesis\output\DE_EN\multilingual_post\logistic,Nagtegaal_2019_DE_EN_9.h5,Nagtegaal_2019,DE_EN,multilingual_post,logistic,15,67.3847298,58,10.67798711
D:\Thesis\output\DE_EN\tfidf\logistic,Kwok_2020_DE_EN_1.h5,Kwok_2020,DE_EN,tfidf,logistic,1,67.68214345,69.74789916,9.032342263
D:\Thesis\output\DE_EN\tfidf\logistic,Kwok_2020_DE_EN_10.h5,Kwok_2020,DE_EN,tfidf,logistic,2,68.89230884,68.06722689,9.125901268
D:\Thesis\output\DE_EN\tfidf\logistic,Kwok_2020_DE_EN_11.h5,Kwok_2020,DE_EN,tfidf,logistic,3,65.26181267,69.74789916,9.066918417
D:\Thesis\output\DE_EN\tfidf\logistic,Kwok_2020_DE_EN_12.h5,Kwok_2020,DE_EN,tfidf,logistic,4,67.96451537,67.22689076,9.207595906
D:\Thesis\output\DE_EN\tfidf\logistic,Kwok_2020_DE_EN_13.h5,Kwok_2020,DE_EN,tfidf,logistic,5,72.72449924,63.86554622,9.180816336
D:\Thesis\output\DE_EN\tfidf\logistic,Kwok_2020_DE_EN_14.h5,Kwok_2020,DE_EN,tfidf,logistic,6,68.85196999,68.90756303,8.985901743
D:\Thesis\output\DE_EN\tfidf\logistic,Kwok_2020_DE_EN_15.h5,Kwok_2020,DE_EN,tfidf,logistic,7,69.57806923,68.90756303,9.319459934
D:\Thesis\output\DE_EN\tfidf\logistic,Kwok_2020_DE_EN_2.h5,Kwok_2020,DE_EN,tfidf,logistic,8,68.7712923,72.26890756,8.929630747
D:\Thesis\output\DE_EN\tfidf\logistic,Kwok_2020_DE_EN_3.h5,Kwok_2020,DE_EN,tfidf,logistic,9,70.94959,70.58823529,8.764885543
D:\Thesis\output\DE_EN\tfidf\logistic,Kwok_2020_DE_EN_4.h5,Kwok_2020,DE_EN,tfidf,logistic,10,68.20654845,65.54621849,9.118782648
D:\Thesis\output\DE_EN\tfidf\logistic,Kwok_2020_DE_EN_5.h5,Kwok_2020,DE_EN,tfidf,logistic,11,69.01332538,68.06722689,9.224883983
D:\Thesis\output\DE_EN\tfidf\logistic,Kwok_2020_DE_EN_6.h5,Kwok_2020,DE_EN,tfidf,logistic,12,69.98145769,66.38655462,9.123528395
D:\Thesis\output\DE_EN\tfidf\logistic,Kwok_2020_DE_EN_7.h5,Kwok_2020,DE_EN,tfidf,logistic,13,68.40824268,70.58823529,9.241833079
D:\Thesis\output\DE_EN\tfidf\logistic,Kwok_2020_DE_EN_8.h5,Kwok_2020,DE_EN,tfidf,logistic,14,68.85196999,67.22689076,9.086579368
D:\Thesis\output\DE_EN\tfidf\logistic,Kwok_2020_DE_EN_9.h5,Kwok_2020,DE_EN,tfidf,logistic,15,68.85196999,66.38655462,10.11742333
D:\Thesis\output\DE_EN\tfidf\logistic,Nagtegaal_2019_DE_EN_1.h5,Nagtegaal_2019,DE_EN,tfidf,logistic,1,56.03123451,62,10.79201785
D:\Thesis\output\DE_EN\tfidf\logistic,Nagtegaal_2019_DE_EN_10.h5,Nagtegaal_2019,DE_EN,tfidf,logistic,2,56.328706,63,10.28185424
D:\Thesis\output\DE_EN\tfidf\logistic,Nagtegaal_2019_DE_EN_11.h5,Nagtegaal_2019,DE_EN,tfidf,logistic,3,62.07982152,64,10.38001983
D:\Thesis\output\DE_EN\tfidf\logistic,Nagtegaal_2019_DE_EN_12.h5,Nagtegaal_2019,DE_EN,tfidf,logistic,4,57.27069906,60,10.828706
D:\Thesis\output\DE_EN\tfidf\logistic,Nagtegaal_2019_DE_EN_13.h5,Nagtegaal_2019,DE_EN,tfidf,logistic,5,62.77392167,64,10.18220129
D:\Thesis\output\DE_EN\tfidf\logistic,Nagtegaal_2019_DE_EN_14.h5,Nagtegaal_2019,DE_EN,tfidf,logistic,6,64.95537928,62,9.909023302
D:\Thesis\output\DE_EN\tfidf\logistic,Nagtegaal_2019_DE_EN_15.h5,Nagtegaal_2019,DE_EN,tfidf,logistic,7,61.78235002,63,9.99826475
D:\Thesis\output\DE_EN\tfidf\logistic,Nagtegaal_2019_DE_EN_2.h5,Nagtegaal_2019,DE_EN,tfidf,logistic,8,56.62617749,65,10.06866634
D:\Thesis\output\DE_EN\tfidf\logistic,Nagtegaal_2019_DE_EN_3.h5,Nagtegaal_2019,DE_EN,tfidf,logistic,9,54.49429846,63,10.36068418
D:\Thesis\output\DE_EN\tfidf\logistic,Nagtegaal_2019_DE_EN_4.h5,Nagtegaal_2019,DE_EN,tfidf,logistic,10,57.17154189,63,10.36960833
D:\Thesis\output\DE_EN\tfidf\logistic,Nagtegaal_2019_DE_EN_5.h5,Nagtegaal_2019,DE_EN,tfidf,logistic,11,55.18839861,63,10.20451165
D:\Thesis\output\DE_EN\tfidf\logistic,Nagtegaal_2019_DE_EN_6.h5,Nagtegaal_2019,DE_EN,tfidf,logistic,12,65.94695092,62,10.17278136
D:\Thesis\output\DE_EN\tfidf\logistic,Nagtegaal_2019_DE_EN_7.h5,Nagtegaal_2019,DE_EN,tfidf,logistic,13,57.96479921,61,10.52330193
D:\Thesis\output\DE_EN\tfidf\logistic,Nagtegaal_2019_DE_EN_8.h5,Nagtegaal_2019,DE_EN,tfidf,logistic,14,57.56817055,62,11.04784333
D:\Thesis\output\DE_EN\tfidf\logistic,Nagtegaal_2019_DE_EN_9.h5,Nagtegaal_2019,DE_EN,tfidf,logistic,15,66.78978681,63,9.973971244
D:\Thesis\output\EN\doc2vec\logistic,Kwok_2020_1.h5,Kwok_2020,EN,doc2vec,logistic,1,64.37435805,52.94117647,11.50928302
D:\Thesis\output\EN\doc2vec\logistic,Kwok_2020_10.h5,Kwok_2020,EN,doc2vec,logistic,2,64.09198613,55.46218487,11.46487639
D:\Thesis\output\EN\doc2vec\logistic,Kwok_2020_11.h5,Kwok_2020,EN,doc2vec,logistic,3,62.7608042,54.62184874,11.90656981
D:\Thesis\output\EN\doc2vec\logistic,Kwok_2020_12.h5,Kwok_2020,EN,doc2vec,logistic,4,63.8902919,51.2605042,12.12419619
D:\Thesis\output\EN\doc2vec\logistic,Kwok_2020_13.h5,Kwok_2020,EN,doc2vec,logistic,5,63.8096142,56.30252101,11.80826506
D:\Thesis\output\EN\doc2vec\logistic,Kwok_2020_14.h5,Kwok_2020,EN,doc2vec,logistic,6,66.67367229,54.62184874,11.10216576
D:\Thesis\output\EN\doc2vec\logistic,Kwok_2020_15.h5,Kwok_2020,EN,doc2vec,logistic,7,63.8902919,55.46218487,12.01233216
D:\Thesis\output\EN\doc2vec\logistic,Kwok_2020_2.h5,Kwok_2020,EN,doc2vec,logistic,8,63.8902919,53.78151261,12.01673893
D:\Thesis\output\EN\doc2vec\logistic,Kwok_2020_3.h5,Kwok_2020,EN,doc2vec,logistic,9,65.34249036,56.30252101,11.48657123
D:\Thesis\output\EN\doc2vec\logistic,Kwok_2020_4.h5,Kwok_2020,EN,doc2vec,logistic,10,64.01130844,52.94117647,11.42758838
D:\Thesis\output\EN\doc2vec\logistic,Kwok_2020_5.h5,Kwok_2020,EN,doc2vec,logistic,11,64.81808536,52.10084034,11.92284094
D:\Thesis\output\EN\doc2vec\logistic,Kwok_2020_6.h5,Kwok_2020,EN,doc2vec,logistic,12,63.40622574,51.2605042,12.13911139
D:\Thesis\output\EN\doc2vec\logistic,Kwok_2020_7.h5,Kwok_2020,EN,doc2vec,logistic,13,62.63978766,56.30252101,12.02419653
D:\Thesis\output\EN\doc2vec\logistic,Kwok_2020_8.h5,Kwok_2020,EN,doc2vec,logistic,14,65.42316806,57.14285714,11.89504442
D:\Thesis\output\EN\doc2vec\logistic,Kwok_2020_9.h5,Kwok_2020,EN,doc2vec,logistic,15,64.37435805,54.62184874,11.50691015
D:\Thesis\output\EN\doc2vec\logistic,Nagtegaal_2019_1.h5,Nagtegaal_2019,EN,doc2vec,logistic,1,68.4754586,63,10.35027268
D:\Thesis\output\EN\doc2vec\logistic,Nagtegaal_2019_10.h5,Nagtegaal_2019,EN,doc2vec,logistic,2,69.46703024,65,10.12716906
D:\Thesis\output\EN\doc2vec\logistic,Nagtegaal_2019_11.h5,Nagtegaal_2019,EN,doc2vec,logistic,3,70.21070897,61,10.3076351
D:\Thesis\output\EN\doc2vec\logistic,Nagtegaal_2019_12.h5,Nagtegaal_2019,EN,doc2vec,logistic,4,69.07040159,57,11.13559742
D:\Thesis\output\EN\doc2vec\logistic,Nagtegaal_2019_13.h5,Nagtegaal_2019,EN,doc2vec,logistic,5,67.83093704,61,11.15889936
D:\Thesis\output\EN\doc2vec\logistic,Nagtegaal_2019_14.h5,Nagtegaal_2019,EN,doc2vec,logistic,6,67.43430838,60,10.9229053
D:\Thesis\output\EN\doc2vec\logistic,Nagtegaal_2019_15.h5,Nagtegaal_2019,EN,doc2vec,logistic,7,68.37630144,64,10.55057015
D:\Thesis\output\EN\doc2vec\logistic,Nagtegaal_2019_2.h5,Nagtegaal_2019,EN,doc2vec,logistic,8,68.22756569,58,11.11774913
D:\Thesis\output\EN\doc2vec\logistic,Nagtegaal_2019_3.h5,Nagtegaal_2019,EN,doc2vec,logistic,9,65.74863659,49,11.9020823
D:\Thesis\output\EN\doc2vec\logistic,Nagtegaal_2019_4.h5,Nagtegaal_2019,EN,doc2vec,logistic,10,69.8636589,62,10.36465047
D:\Thesis\output\EN\doc2vec\logistic,Nagtegaal_2019_5.h5,Nagtegaal_2019,EN,doc2vec,logistic,11,68.32672286,59,10.99776896
D:\Thesis\output\EN\doc2vec\logistic,Nagtegaal_2019_6.h5,Nagtegaal_2019,EN,doc2vec,logistic,12,68.82250868,60,11.13262271
D:\Thesis\output\EN\doc2vec\logistic,Nagtegaal_2019_7.h5,Nagtegaal_2019,EN,doc2vec,logistic,13,68.12840853,40,12.73351512
D:\Thesis\output\EN\doc2vec\logistic,Nagtegaal_2019_8.h5,Nagtegaal_2019,EN,doc2vec,logistic,14,66.98810114,46,12.42216163
D:\Thesis\output\EN\doc2vec\logistic,Nagtegaal_2019_9.h5,Nagtegaal_2019,EN,doc2vec,logistic,15,69.66534457,62,10.25904809
D:\Thesis\output\EN\fasttext\logistic,Kwok_2020_1.h5,Kwok_2020,EN,fasttext,logistic,1,47.83543107,31.09243697,17.94078664
D:\Thesis\output\EN\fasttext\logistic,Kwok_2020_10.h5,Kwok_2020,EN,fasttext,logistic,2,45.29408375,33.61344538,17.92621042
D:\Thesis\output\EN\fasttext\logistic,Kwok_2020_11.h5,Kwok_2020,EN,fasttext,logistic,3,45.57645567,32.77310924,17.76587198
D:\Thesis\output\EN\fasttext\logistic,Kwok_2020_12.h5,Kwok_2020,EN,fasttext,logistic,4,48.80356338,29.41176471,17.94756628
D:\Thesis\output\EN\fasttext\logistic,Kwok_2020_13.h5,Kwok_2020,EN,fasttext,logistic,5,46.62526568,34.45378151,17.42248331
D:\Thesis\output\EN\fasttext\logistic,Kwok_2020_14.h5,Kwok_2020,EN,fasttext,logistic,6,49.52966261,32.77310924,17.80044813
D:\Thesis\output\EN\fasttext\logistic,Kwok_2020_15.h5,Kwok_2020,EN,fasttext,logistic,7,48.35983607,31.93277311,18.10383694
D:\Thesis\output\EN\fasttext\logistic,Kwok_2020_2.h5,Kwok_2020,EN,fasttext,logistic,8,48.35983607,36.13445378,17.4621442
D:\Thesis\output\EN\fasttext\logistic,Kwok_2020_3.h5,Kwok_2020,EN,fasttext,logistic,9,45.93950529,31.09243697,17.83705818
D:\Thesis\output\EN\fasttext\logistic,Kwok_2020_4.h5,Kwok_2020,EN,fasttext,logistic,10,47.27068722,31.93277311,18.36010725
D:\Thesis\output\EN\fasttext\logistic,Kwok_2020_5.h5,Kwok_2020,EN,fasttext,logistic,11,44.52764567,33.61344538,18.07739635
D:\Thesis\output\EN\fasttext\logistic,Kwok_2020_6.h5,Kwok_2020,EN,fasttext,logistic,12,48.15814184,35.29411765,17.52417788
D:\Thesis\output\EN\fasttext\logistic,Kwok_2020_7.h5,Kwok_2020,EN,fasttext,logistic,13,46.26221606,30.25210084,18.02621008
D:\Thesis\output\EN\fasttext\logistic,Kwok_2020_8.h5,Kwok_2020,EN,fasttext,logistic,14,47.02865414,33.61344538,17.89129528
D:\Thesis\output\EN\fasttext\logistic,Kwok_2020_9.h5,Kwok_2020,EN,fasttext,logistic,15,50.09440646,32.77310924,17.64349951
D:\Thesis\output\EN\fasttext\logistic,Nagtegaal_2019_1.h5,Nagtegaal_2019,EN,fasttext,logistic,1,56.22954883,47,13.18963808
D:\Thesis\output\EN\fasttext\logistic,Nagtegaal_2019_10.h5,Nagtegaal_2019,EN,fasttext,logistic,2,55.93207734,52,13.01214675
D:\Thesis\output\EN\fasttext\logistic,Nagtegaal_2019_11.h5,Nagtegaal_2019,EN,fasttext,logistic,3,56.77491324,51,13.14848785
D:\Thesis\output\EN\fasttext\logistic,Nagtegaal_2019_12.h5,Nagtegaal_2019,EN,fasttext,logistic,4,56.97322757,50,13.1117997
D:\Thesis\output\EN\fasttext\logistic,Nagtegaal_2019_13.h5,Nagtegaal_2019,EN,fasttext,logistic,5,53.60188399,45,14.39092712
D:\Thesis\output\EN\fasttext\logistic,Nagtegaal_2019_14.h5,Nagtegaal_2019,EN,fasttext,logistic,6,54.64303421,49,13.28086267
D:\Thesis\output\EN\fasttext\logistic,Nagtegaal_2019_15.h5,Nagtegaal_2019,EN,fasttext,logistic,7,54.34556272,48,13.3497769
D:\Thesis\output\EN\fasttext\logistic,Nagtegaal_2019_2.h5,Nagtegaal_2019,EN,fasttext,logistic,8,55.23797719,50,13.17873079
D:\Thesis\output\EN\fasttext\logistic,Nagtegaal_2019_3.h5,Nagtegaal_2019,EN,fasttext,logistic,9,57.17154189,50,13.42216163
D:\Thesis\output\EN\fasttext\logistic,Nagtegaal_2019_4.h5,Nagtegaal_2019,EN,fasttext,logistic,10,56.47744175,50,13.14253842
D:\Thesis\output\EN\fasttext\logistic,Nagtegaal_2019_5.h5,Nagtegaal_2019,EN,fasttext,logistic,11,55.93207734,50,13.23029251
D:\Thesis\output\EN\fasttext\logistic,Nagtegaal_2019_6.h5,Nagtegaal_2019,EN,fasttext,logistic,12,55.53544869,50,13.18616758
D:\Thesis\output\EN\fasttext\logistic,Nagtegaal_2019_7.h5,Nagtegaal_2019,EN,fasttext,logistic,13,57.02280615,50,13.36316311
D:\Thesis\output\EN\fasttext\logistic,Nagtegaal_2019_8.h5,Nagtegaal_2019,EN,fasttext,logistic,14,54.19682697,50,13.21541894
D:\Thesis\output\EN\fasttext\logistic,Nagtegaal_2019_9.h5,Nagtegaal_2019,EN,fasttext,logistic,15,56.22954883,52,13.34085275
D:\Thesis\output\EN\multilingual_post\logistic,Kwok_2020_1.h5,Kwok_2020,EN,multilingual_post,logistic,1,53.03914224,66.38655462,11.23538564
D:\Thesis\output\EN\multilingual_post\logistic,Kwok_2020_10.h5,Kwok_2020,EN,multilingual_post,logistic,2,48.92457992,63.86554622,11.30250406
D:\Thesis\output\EN\multilingual_post\logistic,Kwok_2020_11.h5,Kwok_2020,EN,multilingual_post,logistic,3,49.65067915,61.34453782,11.23640259
D:\Thesis\output\EN\multilingual_post\logistic,Kwok_2020_12.h5,Kwok_2020,EN,multilingual_post,logistic,4,46.06052183,63.86554622,11.31402944
D:\Thesis\output\EN\multilingual_post\logistic,Kwok_2020_13.h5,Kwok_2020,EN,multilingual_post,logistic,5,48.80356338,61.34453782,11.64013003
D:\Thesis\output\EN\multilingual_post\logistic,Kwok_2020_14.h5,Kwok_2020,EN,multilingual_post,logistic,6,49.73135684,63.86554622,11.38114786
D:\Thesis\output\EN\multilingual_post\logistic,Kwok_2020_15.h5,Kwok_2020,EN,multilingual_post,logistic,7,51.70796031,63.86554622,11.26453809
D:\Thesis\output\EN\multilingual_post\logistic,Kwok_2020_2.h5,Kwok_2020,EN,multilingual_post,logistic,8,47.10933183,68.90756303,11.39775797
D:\Thesis\output\EN\multilingual_post\logistic,Kwok_2020_3.h5,Kwok_2020,EN,multilingual_post,logistic,9,48.92457992,65.54621849,11.01809824
D:\Thesis\output\EN\multilingual_post\logistic,Kwok_2020_4.h5,Kwok_2020,EN,multilingual_post,logistic,10,49.57000146,63.86554622,11.64860458
D:\Thesis\output\EN\multilingual_post\logistic,Kwok_2020_5.h5,Kwok_2020,EN,multilingual_post,logistic,11,48.35983607,65.54621849,10.92996295
D:\Thesis\output\EN\multilingual_post\logistic,Kwok_2020_6.h5,Kwok_2020,EN,multilingual_post,logistic,12,46.66560452,66.38655462,11.31843621
D:\Thesis\output\EN\multilingual_post\logistic,Kwok_2020_7.h5,Kwok_2020,EN,multilingual_post,logistic,13,46.70594337,64.70588235,11.42385958
D:\Thesis\output\EN\multilingual_post\logistic,Kwok_2020_8.h5,Kwok_2020,EN,multilingual_post,logistic,14,63.93063074,53.78151261,13.00927793
D:\Thesis\output\EN\multilingual_post\logistic,Kwok_2020_9.h5,Kwok_2020,EN,multilingual_post,logistic,15,46.62526568,64.70588235,11.39572408
D:\Thesis\output\EN\multilingual_post\logistic,Nagtegaal_2019_1.h5,Nagtegaal_2019,EN,multilingual_post,logistic,1,55.63460585,56,11.35820526
D:\Thesis\output\EN\multilingual_post\logistic,Nagtegaal_2019_10.h5,Nagtegaal_2019,EN,multilingual_post,logistic,2,55.53544869,58,11.64526525
D:\Thesis\output\EN\multilingual_post\logistic,Nagtegaal_2019_11.h5,Nagtegaal_2019,EN,multilingual_post,logistic,3,56.72533466,57,11.47521071
D:\Thesis\output\EN\multilingual_post\logistic,Nagtegaal_2019_12.h5,Nagtegaal_2019,EN,multilingual_post,logistic,4,59.650471,62,10.68393654
D:\Thesis\output\EN\multilingual_post\logistic,Nagtegaal_2019_13.h5,Nagtegaal_2019,EN,multilingual_post,logistic,5,66.69062965,54,11.51239465
D:\Thesis\output\EN\multilingual_post\logistic,Nagtegaal_2019_14.h5,Nagtegaal_2019,EN,multilingual_post,logistic,6,56.17997025,58,11.520823
D:\Thesis\output\EN\multilingual_post\logistic,Nagtegaal_2019_15.h5,Nagtegaal_2019,EN,multilingual_post,logistic,7,57.07238473,57,11.3567179
D:\Thesis\output\EN\multilingual_post\logistic,Nagtegaal_2019_2.h5,Nagtegaal_2019,EN,multilingual_post,logistic,8,68.4754586,28,13.93331681
D:\Thesis\output\EN\multilingual_post\logistic,Nagtegaal_2019_3.h5,Nagtegaal_2019,EN,multilingual_post,logistic,9,55.73376301,57,11.33639068
D:\Thesis\output\EN\multilingual_post\logistic,Nagtegaal_2019_4.h5,Nagtegaal_2019,EN,multilingual_post,logistic,10,57.36985622,57,11.24169559
D:\Thesis\output\EN\multilingual_post\logistic,Nagtegaal_2019_5.h5,Nagtegaal_2019,EN,multilingual_post,logistic,11,56.77491324,60,11.31308875
D:\Thesis\output\EN\multilingual_post\logistic,Nagtegaal_2019_6.h5,Nagtegaal_2019,EN,multilingual_post,logistic,12,59.60089241,59,11.53173029
D:\Thesis\output\EN\multilingual_post\logistic,Nagtegaal_2019_7.h5,Nagtegaal_2019,EN,multilingual_post,logistic,13,56.92364898,59,11.61502231
D:\Thesis\output\EN\multilingual_post\logistic,Nagtegaal_2019_8.h5,Nagtegaal_2019,EN,multilingual_post,logistic,14,61.68319286,55,12.61799703
D:\Thesis\output\EN\multilingual_post\logistic,Nagtegaal_2019_9.h5,Nagtegaal_2019,EN,multilingual_post,logistic,15,55.88249876,56,11.66707982
D:\Thesis\output\EN\tfidf\logistic,Kwok_2020_1.h5,Kwok_2020,EN,tfidf,logistic,1,70.78823462,67.22689076,9.213697581
D:\Thesis\output\EN\tfidf\logistic,Kwok_2020_10.h5,Kwok_2020,EN,tfidf,logistic,2,67.84349884,68.90756303,9.205562015
D:\Thesis\output\EN\tfidf\logistic,Kwok_2020_11.h5,Kwok_2020,EN,tfidf,logistic,3,67.1173996,63.86554622,9.169629933
D:\Thesis\output\EN\tfidf\logistic,Kwok_2020_12.h5,Kwok_2020,EN,tfidf,logistic,4,70.78823462,73.1092437,8.579801424
D:\Thesis\output\EN\tfidf\logistic,Kwok_2020_13.h5,Kwok_2020,EN,tfidf,logistic,5,70.50586269,69.74789916,9.69301799
D:\Thesis\output\EN\tfidf\logistic,Kwok_2020_14.h5,Kwok_2020,EN,tfidf,logistic,6,68.97298653,68.06722689,9.488611903
D:\Thesis\output\EN\tfidf\logistic,Kwok_2020_15.h5,Kwok_2020,EN,tfidf,logistic,7,67.48044922,68.90756303,9.227256857
D:\Thesis\output\EN\tfidf\logistic,Kwok_2020_2.h5,Kwok_2020,EN,tfidf,logistic,8,70.26382961,64.70588235,9.247934753
D:\Thesis\output\EN\tfidf\logistic,Kwok_2020_3.h5,Kwok_2020,EN,tfidf,logistic,9,67.56112691,70.58823529,8.675055339
D:\Thesis\output\EN\tfidf\logistic,Kwok_2020_4.h5,Kwok_2020,EN,tfidf,logistic,10,66.87536652,68.90756303,9.742509347
D:\Thesis\output\EN\tfidf\logistic,Kwok_2020_5.h5,Kwok_2020,EN,tfidf,logistic,11,66.67367229,67.22689076,9.095392897
D:\Thesis\output\EN\tfidf\logistic,Kwok_2020_6.h5,Kwok_2020,EN,tfidf,logistic,12,71.15128423,66.38655462,9.886915638
D:\Thesis\output\EN\tfidf\logistic,Kwok_2020_7.h5,Kwok_2020,EN,tfidf,logistic,13,74.05568117,63.02521008,9.734373782
D:\Thesis\output\EN\tfidf\logistic,Kwok_2020_8.h5,Kwok_2020,EN,tfidf,logistic,14,73.20856539,67.22689076,9.049969322
D:\Thesis\output\EN\tfidf\logistic,Kwok_2020_9.h5,Kwok_2020,EN,tfidf,logistic,15,70.46552385,71.42857143,9.081155657
D:\Thesis\output\EN\tfidf\logistic,Nagtegaal_2019_1.h5,Nagtegaal_2019,EN,tfidf,logistic,1,63.81507189,65,10.39687655
D:\Thesis\output\EN\tfidf\logistic,Nagtegaal_2019_10.h5,Nagtegaal_2019,EN,tfidf,logistic,2,64.11254338,69,10.14650471
D:\Thesis\output\EN\tfidf\logistic,Nagtegaal_2019_11.h5,Nagtegaal_2019,EN,tfidf,logistic,3,59.60089241,63,10.17030243
D:\Thesis\output\EN\tfidf\logistic,Nagtegaal_2019_12.h5,Nagtegaal_2019,EN,tfidf,logistic,4,59.55131383,60,10.55156173
D:\Thesis\output\EN\tfidf\logistic,Nagtegaal_2019_13.h5,Nagtegaal_2019,EN,tfidf,logistic,5,56.82449182,66,10.20847794
